hhid,sexe_chef_bin,age_chef,educ_hi_chef,annees_scol_chef,niveau_instruction_chef,diplome_chef,activite_chef,branch_chef,csp_chef,departement,departement_nom,milieu,milieu_urbain,hhweight,dep_totale_annuelle,dep_educ,educ_hi_mere,niveau_instruction_mere,taille_menage,choc_economique,choc_naturel,choc_quelconque,tv,frigo,cuisin,ordin,decod,car,score_actifs,acces_electricite,logem,toilet,eauboi_ss,dep_percapita,log_dep_totale,log_dep_percapita,chef_instruit,chef_superieur,ethnie_chef_code,religion_chef_code,mstat_chef_code,agemar_chef,nation_chef_code,internet_chef,telpor_chef,bank_chef,handit_chef,handig_chef,moustiq_chef,couvmal_chef,alfa_chef,annee_naissance_chef,religion_chef_lbl,mstat_chef_lbl,mur_ameliore,toit_ameliore,sol_ameliore,eauboi_sp_ameliore,elec_urbain,elec_autre,ordure_amelioree,eval_toilettes,eval_eau,actif_fer,superficie_terre_ha,nb_gros_ruminants,nb_petits_ruminants,nb_porcins,nb_lapins,nb_volailles,choc_idiosyncr_demo,choc_collectif_naturel,choc_collectif_eco,choc_idiosyncr_eco,choc_collectif_violence,choc_collectif_autre
4129,1,26,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,334.547709340796,1107675.42871094,0.0,1.0,1_Aucun,4,1,1,1,0,0,0,0,0,0,0,1,2,0,0,276918.857177734,13.9177741689993,12.5314798078794,0,0,18.0,2,2,20.0,1,0,1,1,0,0,1,0,0,21,2_Musulman,2_Marie monogame,0,1,1,0,0,1,0,0,0,0,7.85999977588654,4,6,0,0,40,0,1,1,0,0,0
5003,1,52,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,1551891.0536935,20000.0,1.0,1_Aucun,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,310378.2107387,14.2549847798989,12.6455468674648,0,0,18.0,2,2,30.0,1,0,0,0,0,0,1,0,0,19,2_Musulman,2_Marie monogame,1,1,0,0,0,1,0,0,0,0,5.0,3,5,0,0,15,0,0,0,0,0,0
5010,1,32,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,1676831.30475725,0.0,1.0,1_Aucun,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,239547.329251036,14.3324164422793,12.386506293224,0,0,34.0,1,2,17.0,1,0,0,0,0,0,1,0,0,19,1_Catholique,2_Marie monogame,1,1,0,0,0,0,0,0,0,0,3.75,15,8,0,0,23,1,0,0,0,0,0
5017,1,47,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,775840.473824637,0.0,1.0,1_Aucun,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,387920.236912319,13.5617022030637,12.8685550225037,0,0,34.0,5,2,30.0,1,0,0,0,0,0,1,0,0,20,5_Sans religion,2_Marie monogame,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,0,0
5024,1,34,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,1530595.74419294,0.0,1.0,1_Aucun,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,191324.468024118,14.2411675928712,12.1617260511914,0,0,34.0,1,2,25.0,1,0,0,1,0,0,1,0,0,19,1_Catholique,2_Marie monogame,0,1,0,0,0,0,0,0,0,0,2.25,3,11,0,0,9,0,0,0,0,0,0
5031,1,28,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,3752246.39746094,0.0,1.0,1_Aucun,8,1,1,1,0,0,0,0,0,0,0,1,2,0,1,469030.799682617,15.1378652579171,13.0584237162372,0,0,34.0,1,3,18.0,1,0,1,0,0,0,1,0,0,20,1_Catholique,3_Marie polygame,0,1,0,1,0,1,0,0,0,0,2.32999992370605,81,10,0,0,19,0,1,1,0,0,0
5038,0,48,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,2475304.82019043,0.0,1.0,1_Aucun,6,0,1,1,0,0,0,0,0,0,0,1,2,0,1,412550.803365072,14.7218741060743,12.9301146368462,0,0,34.0,1,7,17.0,1,0,1,0,0,0,1,0,0,19,1_Catholique,7_Autre,0,1,0,1,0,1,0,0,0,0,3.65000009536743,32,16,0,0,25,1,1,0,0,0,0
5046,0,22,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,1765148.18432617,0.0,1.0,1_Aucun,4,0,1,1,0,0,0,0,0,0,0,1,2,0,1,441287.046081543,14.3837452019506,12.9974508408308,0,0,34.0,1,7,17.0,1,0,1,0,0,0,1,0,0,19,1_Catholique,7_Autre,0,1,0,1,0,1,0,0,0,0,3.52999997138977,15,18,0,0,17,1,1,0,0,0,0
5053,1,23,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,3125710.09434291,0.0,1.0,1_Aucun,5,1,1,1,0,0,0,0,0,0,0,1,2,0,0,625142.018868583,14.9551720455295,13.3457341330954,0,0,34.0,1,2,18.0,1,0,1,0,0,0,1,0,0,19,1_Catholique,2_Marie monogame,0,1,0,0,0,1,0,0,0,0,3.79999995231628,29,47,0,0,34,1,1,1,0,0,0
5060,1,29,1,0,1_Aucun,0,Emploi,2.0,9.0,1,Alibori,2,0,264.999851031105,1798444.63650949,0.0,1.0,1_Aucun,5,0,0,1,0,0,0,0,0,0,0,1,4,0,0,359688.927301897,14.4024327584967,12.7929948460626,0,0,34.0,1,2,24.0,1,0,1,1,0,0,1,0,0,19,1_Catholique,2_Marie monogame,1,1,1,0,0,1,0,0,0,0,4.9396858215332,50,50,0,0,135,1,0,0,0,0,0
5067,1,46,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,2487132.2441755,3850.0,1.0,1_Aucun,5,0,0,1,0,0,0,0,0,0,0,1,2,0,0,497426.448835101,14.7266408955478,13.1172029831137,0,0,18.0,2,2,30.0,1,0,1,0,0,0,1,0,0,19,2_Musulman,2_Marie monogame,1,1,1,0,0,1,0,0,0,0,3.97000002861023,3,7,0,0,21,1,0,0,0,0,0
5074,1,25,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,3485981.17510114,0.0,1.0,1_Aucun,7,0,0,1,0,0,0,0,0,0,0,1,2,0,0,497997.310728735,15.0642601049044,13.1183499558491,0,0,18.0,2,3,20.0,1,0,1,1,0,0,1,0,0,20,2_Musulman,3_Marie polygame,1,1,1,0,0,1,0,0,0,0,13.7599999904633,11,7,0,0,40,1,0,0,0,0,0
5081,1,28,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,264.999851031105,2858966.8857945,0.0,1.0,1_Aucun,7,0,0,1,0,0,0,0,0,0,0,1,2,0,0,408423.840827786,14.865970888794,12.9200607397387,0,0,18.0,2,3,21.0,1,1,1,1,0,0,1,0,1,19,2_Musulman,3_Marie polygame,1,1,1,0,0,1,0,0,0,0,9.04000020027161,15,50,0,0,45,1,0,0,0,0,0
6004,1,29,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1438615.29816546,0.0,1.0,1_Aucun,3,0,1,1,0,0,0,0,0,0,0,1,2,0,0,479538.432721819,14.1791916104235,13.0805793217554,0,0,18.0,1,2,19.0,1,0,1,1,0,0,1,0,1,8,1_Catholique,2_Marie monogame,1,1,1,0,0,1,1,0,0,0,11.908519744873,5,28,0,0,23,0,1,0,0,0,0
6014,1,71,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1281786.76721191,0.0,1.0,1_Aucun,3,1,0,1,0,0,0,0,0,0,0,1,2,0,1,427262.255737305,14.0637655744008,12.9651532857327,0,0,18.0,1,2,19.0,1,0,1,0,1,0,1,0,0,9,1_Catholique,2_Marie monogame,1,1,1,1,0,1,1,0,0,0,2.98600006103516,2,2,0,0,0,0,0,1,0,0,0
6033,1,55,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1414945.78112793,5000.0,1.0,1_Aucun,6,0,0,0,0,0,0,0,0,0,0,1,2,0,1,235824.296854655,14.1626017711013,12.3708423018732,0,0,18.0,2,2,23.0,1,0,1,0,0,0,1,0,0,8,2_Musulman,2_Marie monogame,0,1,0,1,0,1,0,0,0,0,11.9176098108292,6,2,0,0,0,0,0,0,0,0,0
6042,1,71,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1322439.69818987,0.0,1.0,1_Aucun,4,1,0,1,0,0,0,0,0,0,0,1,2,0,1,330609.924547468,14.0949888448432,12.7086944837233,0,0,18.0,1,2,16.0,1,0,1,0,1,0,1,0,0,8,1_Catholique,2_Marie monogame,1,1,1,1,0,1,1,0,0,0,10.0122995376587,9,5,0,0,0,0,0,1,0,0,0
6052,1,33,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1864259.94641113,9500.0,1.0,1_Aucun,6,1,1,1,0,0,0,0,0,0,0,1,2,0,0,310709.991068522,14.4383747207337,12.6466152515057,0,0,18.0,5,2,18.0,1,1,1,0,0,0,1,0,1,8,5_Sans religion,2_Marie monogame,1,1,1,0,0,1,1,1,1,0,7.78900003433228,10,5,0,0,0,0,1,1,0,0,0
6071,1,23,4,9,3_Secondaire1,1,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1269802.21988351,0.0,4.0,3_Secondaire1,5,1,0,1,0,0,0,0,0,0,0,1,2,0,1,253960.443976702,14.054371713932,12.4449338014979,1,0,18.0,1,2,20.0,1,0,1,1,0,0,1,0,1,8,1_Catholique,2_Marie monogame,1,1,1,1,0,1,0,0,0,0,4.34999996423721,3,6,0,0,0,1,0,1,0,0,0
6081,1,48,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,2042092.72900391,50000.0,1.0,1_Aucun,13,0,0,0,0,0,0,0,0,0,0,1,2,0,1,157084.056077224,14.5294856875493,11.9645363300878,0,0,18.0,2,3,28.0,1,0,0,1,0,0,1,0,0,8,2_Musulman,3_Marie polygame,0,1,0,1,0,1,0,0,0,0,15.1031877994537,17,9,0,0,7,0,0,0,0,0,0
6090,1,28,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1630212.53942871,5500.0,1.0,1_Aucun,5,1,1,1,0,0,0,0,0,0,0,0,2,0,1,326042.507885742,14.3042209565702,12.6947830441361,0,0,18.0,1,2,19.0,1,0,1,1,0,0,1,0,0,8,1_Catholique,2_Marie monogame,0,1,1,1,0,0,0,0,0,0,15.42999958992,6,23,0,0,0,0,1,1,0,0,0
6109,0,67,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1871223.76323591,3500.0,1.0,1_Aucun,8,1,1,1,0,0,0,0,0,0,0,0,2,0,1,233902.970404489,14.4421031936349,12.362661651955,0,0,18.0,5,7,20.0,1,0,1,0,0,0,1,0,0,8,5_Sans religion,7_Autre,0,1,1,1,0,0,0,0,0,0,2.84000006318092,0,9,0,0,5,0,1,1,0,0,0
6119,0,30,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1500290.77441406,12000.0,1.0,1_Aucun,8,0,0,1,0,0,0,0,0,0,0,1,2,0,0,187536.346801758,14.2211694968954,12.1417279552156,0,0,18.0,1,5,20.0,1,0,0,0,0,0,1,0,0,8,1_Catholique,5_Veuf/Veuve,0,1,0,0,0,1,0,0,0,0,1.99630796909332,0,10,0,0,0,1,0,0,0,0,0
6128,1,32,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1673716.11711775,0.0,1.0,1_Aucun,6,1,0,1,0,0,0,0,0,0,0,0,2,0,0,278952.686186291,14.330556932089,12.5387974628609,0,0,18.0,1,2,21.0,1,0,0,1,0,0,1,0,0,9,1_Catholique,2_Marie monogame,0,1,1,0,0,0,0,0,0,0,16.1799998283386,2,16,0,0,22,0,0,1,0,0,0
6148,1,50,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,372.382856620887,1761540.44262695,46800.0,1.0,1_Aucun,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0,146795.036885579,14.3816992356977,11.8967925859097,0,0,18.0,1,3,26.0,1,0,1,0,0,0,1,0,0,9,1_Catholique,3_Marie polygame,1,1,0,0,0,1,0,0,0,0,11.335538059473,10,25,0,0,58,0,0,0,0,0,0
7008,0,33,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1595847.22045898,0.0,1.0,1_Aucun,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0,227978.174351284,14.2829153258804,12.337005176825,0,0,34.0,1,5,23.0,1,0,0,0,0,0,1,0,0,13,1_Catholique,5_Veuf/Veuve,0,1,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,1,1,0,0,0,0
7016,1,43,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1909254.26672363,0.0,1.0,1_Aucun,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,190925.426672363,14.4622232875124,12.1596381945183,0,0,34.0,1,3,25.0,1,0,1,0,0,0,1,0,1,14,1_Catholique,3_Marie polygame,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
7024,1,52,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1891858.25597273,0.0,1.0,1_Aucun,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,210206.472885858,14.4530701082255,12.2558455308893,0,0,34.0,1,3,30.0,1,0,1,0,0,0,1,0,1,13,1_Catholique,3_Marie polygame,1,1,0,0,0,0,0,0,0,0,7.0,5,13,0,0,29,0,0,0,0,0,0
7032,1,34,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1180705.03731864,0.0,1.0,1_Aucun,3,0,1,1,0,0,0,0,0,0,0,0,2,0,0,393568.345772879,13.9816223072693,12.8830100186012,0,0,34.0,1,2,28.0,1,0,1,0,0,0,1,0,1,13,1_Catholique,2_Marie monogame,0,1,0,0,0,0,0,0,0,0,1.5,5,8,0,0,0,0,1,0,0,0,0
7040,1,34,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1943683.40087891,0.0,1.0,1_Aucun,5,1,1,1,0,0,0,0,0,0,0,1,2,0,1,388736.680175781,14.4800953911093,12.8706574786752,0,0,34.0,1,2,18.0,1,0,1,0,0,0,1,0,0,13,1_Catholique,2_Marie monogame,0,1,0,1,0,1,1,0,0,0,4.29999995231628,10,7,0,0,5,0,1,1,0,0,0
7048,1,43,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,1969710.30749512,0.0,1.0,1_Aucun,5,1,1,1,0,0,0,0,0,0,0,1,2,0,1,393942.061499024,14.493397037868,12.8839591254339,0,0,34.0,1,2,17.0,1,0,0,0,0,0,1,0,0,14,1_Catholique,2_Marie monogame,0,1,0,1,0,1,0,0,0,0,4.9300000667572,2,4,0,0,5,0,1,1,0,0,0
7055,1,52,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,2082557.22607422,8500.0,1.0,1_Aucun,7,1,1,1,0,0,0,0,0,0,0,1,2,0,1,297508.17515346,14.549107132153,12.6031969830977,0,0,34.0,1,2,20.0,1,0,1,0,0,0,1,0,0,13,1_Catholique,2_Marie monogame,0,1,0,1,0,1,1,0,0,0,1.0,60,10,0,0,37,0,1,1,0,0,0
7063,1,64,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,3510371.67785645,2000.0,1.0,1_Aucun,9,1,1,1,0,0,0,0,0,0,0,1,2,0,1,390041.297539605,15.0712324809632,12.874007903627,0,0,34.0,1,3,22.0,1,0,1,0,0,0,1,0,0,13,1_Catholique,3_Marie polygame,0,1,0,1,0,1,0,0,0,0,3.5,55,14,0,0,25,0,1,1,0,0,0
7071,1,34,3,6,2_Primaire,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,927860.310642788,0.0,,,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,927860.310642788,13.7406364731134,13.7406364731134,1,0,34.0,1,7,28.0,1,0,1,0,0,0,1,0,1,13,1_Catholique,7_Autre,1,1,1,1,0,1,0,0,0,0,1.85000002384186,2,4,0,0,0,1,0,0,0,0,0
7079,1,43,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,3508658.1525007,3300.0,1.0,1_Aucun,8,0,0,1,0,0,0,0,0,0,0,1,4,0,1,438582.269062587,15.0707442296147,12.9913026879349,0,0,34.0,1,3,24.0,1,0,1,0,0,0,1,0,1,13,1_Catholique,3_Marie polygame,0,1,1,1,0,1,0,0,0,0,1.99999994039536,0,9,0,0,27,1,0,0,0,0,0
7087,1,53,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,5057099.12562779,81100.0,1.0,1_Aucun,15,0,0,1,0,0,0,0,0,0,0,1,1,0,1,337139.941708519,15.4363035815366,12.7282533804344,0,0,34.0,1,3,32.0,1,0,1,0,0,0,1,0,1,13,1_Catholique,3_Marie polygame,1,1,1,1,0,1,0,0,0,0,9.65999984741211,11,13,0,0,27,1,0,0,0,0,1
7095,0,54,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,412.977623823859,3210084.21848842,0.0,1.0,1_Aucun,5,0,0,1,0,0,0,0,0,0,0,1,1,0,1,642016.843697684,14.9818077310513,13.3723698186172,0,0,18.0,1,5,27.0,1,0,1,0,0,0,1,0,0,14,1_Catholique,5_Veuf/Veuve,1,1,1,1,0,1,0,0,0,0,6.75000023841858,4,10,0,0,53,1,0,0,1,0,0
8012,1,48,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1526697.19494629,0.0,1.0,1_Aucun,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,218099.599278041,14.238617263912,12.2927071148567,0,0,34.0,1,2,23.0,1,0,0,0,0,0,1,0,0,28,1_Catholique,2_Marie monogame,0,0,0,1,0,0,0,0,0,0,6.98995101451874,12,30,0,0,50,0,0,0,0,0,0
8018,1,27,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1181590.57647705,4500.0,1.0,1_Aucun,4,0,1,1,0,0,0,0,0,0,0,1,2,0,1,295397.644119263,13.982372034945,12.5960776738251,0,0,34.0,1,2,16.0,1,0,1,0,0,0,0,0,0,28,1_Catholique,2_Marie monogame,1,1,0,1,0,1,1,0,0,0,2.64249992370605,5,7,0,0,10,0,1,0,0,0,0
8024,1,65,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1784276.2691476,0.0,1.0,1_Aucun,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,178427.62691476,14.3945234395203,12.0919383465262,0,0,18.0,2,2,28.0,1,0,1,0,0,0,1,0,0,28,2_Musulman,2_Marie monogame,0,1,0,1,0,0,0,0,0,0,32.4178845882416,50,60,0,0,70,0,0,0,0,0,0
8036,1,22,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,977355.570922852,0.0,1.0,1_Aucun,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,488677.785461426,13.7926058063934,13.0994586258335,0,0,34.0,1,2,17.0,1,0,1,0,0,0,0,0,0,28,1_Catholique,2_Marie monogame,1,1,0,1,0,0,1,0,0,0,1.85800004005432,2,8,0,0,0,0,1,0,0,0,0
8042,1,29,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,2631462.93823242,0.0,1.0,1_Aucun,11,1,0,1,0,0,0,0,0,0,0,0,2,0,1,239223.903475675,14.7830504997826,12.3851552269842,0,0,34.0,1,3,17.0,1,0,1,1,1,0,1,0,0,29,1_Catholique,3_Marie polygame,1,1,0,1,0,0,1,0,0,0,1.58211386203766,5,8,0,0,8,0,0,1,0,0,0
8043,1,34,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,640.092608357841,1937223.24618094,0.0,1.0,1_Aucun,8,1,1,1,1,0,0,0,1,0,2,1,2,0,1,242152.905772618,14.4767661893261,12.3973246476463,0,0,34.0,1,3,20.0,1,0,1,1,0,0,1,0,0,30,1_Catholique,3_Marie polygame,0,1,1,1,0,1,0,0,0,0,10.1199997663498,45,62,0,0,32,0,1,1,0,0,0
8049,1,51,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1447133.43707275,0.0,1.0,1_Aucun,7,1,0,1,0,0,0,0,0,0,0,0,2,0,1,206733.348153251,14.1850952177218,12.2391850686665,0,0,34.0,1,2,17.0,1,0,1,0,0,0,0,0,0,28,1_Catholique,2_Marie monogame,1,1,0,1,0,0,1,0,0,0,3.12700009346008,6,5,0,0,10,0,0,1,0,0,0
8067,1,34,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,2283507.27675084,0.0,1.0,1_Aucun,8,1,1,1,0,0,0,0,0,0,0,1,2,0,0,285438.409593855,14.6412230982677,12.5617815565879,0,0,34.0,1,3,18.0,1,0,1,1,0,0,1,0,0,29,1_Catholique,3_Marie polygame,1,1,1,0,0,1,0,0,0,0,29.789999961853,72,156,0,0,124,0,1,1,0,0,0
8085,1,26,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1503659.24124582,0.0,1.0,1_Aucun,7,1,1,1,0,0,0,0,0,0,0,1,2,0,1,214808.463035116,14.2234121895008,12.2775020404455,0,0,34.0,1,2,24.0,1,0,1,1,1,0,1,0,0,28,1_Catholique,2_Marie monogame,0,1,0,1,0,1,0,0,0,0,7.45000004768372,35,23,0,0,12,0,1,1,0,0,0
8090,1,27,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,640.092608357841,1145232.3581543,6000.0,1.0,1_Aucun,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,286308.089538574,13.9511181072682,12.5648237461483,0,0,34.0,1,2,21.0,1,0,1,0,0,0,1,0,0,30,1_Catholique,2_Marie monogame,0,1,1,0,0,0,0,0,0,0,4.71496760845184,2,0,0,0,15,0,0,0,0,0,0
8091,1,56,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,386.666949106968,1846197.11999512,0.0,1.0,1_Aucun,12,0,0,0,0,0,0,0,0,0,0,0,4,0,1,153849.759999593,14.4286384705733,11.9437318207853,0,0,34.0,1,3,26.0,1,0,1,0,0,0,1,0,0,28,1_Catholique,3_Marie polygame,0,0,0,1,0,0,0,0,0,0,8.1207709312439,15,23,0,0,25,0,0,0,0,0,0
8099,1,45,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,640.092608357841,1011659.57165527,0.0,1.0,1_Aucun,4,1,1,1,0,0,0,0,0,0,0,1,2,0,1,252914.892913818,13.8271026805922,12.4408083194723,0,0,34.0,1,2,22.0,1,0,1,0,0,0,1,0,0,30,1_Catholique,2_Marie monogame,0,1,1,1,0,1,0,0,0,0,7.32999986410141,12,30,0,0,26,0,1,1,0,0,0
9002,1,58,1,0,1_Aucun,0,Emploi,2.0,9.0,1,Alibori,2,0,385.177656871278,1244329.10803223,6700.0,1.0,1_Aucun,8,0,1,1,0,0,0,0,0,0,0,0,2,0,1,155541.138504028,14.0341070735884,11.9546655319086,0,0,34.0,1,3,15.0,1,0,1,0,0,0,1,0,1,18,1_Catholique,3_Marie polygame,1,1,0,1,0,0,1,0,0,0,1.12999999523163,48,8,0,0,13,0,1,0,0,0,0
9009,1,57,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,1557644.12258754,6000.0,1.0,1_Aucun,9,0,1,1,0,0,0,0,0,0,0,1,2,0,1,173071.569176394,14.2586850599293,12.0614604825931,0,0,18.0,1,3,17.0,1,0,1,1,1,0,1,0,0,19,1_Catholique,3_Marie polygame,1,1,1,0,0,1,1,0,0,0,8.87813317775726,9,0,0,0,0,0,1,0,0,0,0
9016,0,38,1,0,1_Aucun,0,Emploi,6.0,9.0,1,Alibori,2,0,385.177656871278,584845.403564453,0.0,1.0,1_Aucun,5,0,0,1,0,0,0,0,0,0,0,0,4,0,1,116969.080712891,13.279102823878,11.6696649114439,0,0,34.0,1,2,12.0,1,0,0,0,0,0,0,0,0,17,1_Catholique,2_Marie monogame,1,1,0,1,0,0,1,0,0,0,,5,0,0,0,10,1,0,0,0,0,0
9023,1,58,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,903813.866577149,0.0,1.0,1_Aucun,5,1,1,1,0,0,0,0,0,0,0,0,2,0,1,180762.77331543,13.71437871837,12.1049408059359,0,0,18.0,1,2,21.0,1,0,1,0,0,0,1,0,0,18,1_Catholique,2_Marie monogame,0,1,0,1,0,0,0,0,0,0,4.65103662014008,4,2,0,0,15,0,1,1,0,0,0
9030,1,47,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,1425523.62203544,0.0,,,3,0,1,1,0,0,0,0,0,0,0,0,2,0,1,475174.540678478,14.1700497582501,13.071437469582,0,0,34.0,1,6,19.0,1,0,1,0,1,1,1,0,0,17,1_Catholique,6_Divorce/Separe,0,1,0,1,0,0,1,0,0,0,1.57999995350838,6,11,0,0,10,1,1,0,1,0,0
9037,1,49,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,4708448.90040806,55500.0,1.0,1_Aucun,10,1,1,1,0,0,0,0,0,0,0,1,2,0,1,470844.890040806,15.3648690912469,13.0622839982528,0,0,18.0,1,2,20.0,1,0,1,1,1,0,1,0,1,17,1_Catholique,2_Marie monogame,0,1,1,1,0,1,0,0,0,0,10.5000002384186,5,10,0,0,6,0,1,1,0,0,0
9044,1,25,3,6,2_Primaire,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,2424038.50326974,0.0,1.0,1_Aucun,3,1,1,1,0,0,0,0,0,0,0,1,2,0,1,808012.834423247,14.7009455102324,13.6023332215643,1,0,18.0,1,2,20.0,1,0,1,0,0,0,1,0,1,17,1_Catholique,2_Marie monogame,0,1,1,1,0,1,0,0,0,0,9.66999992728233,9,10,0,0,33,0,1,1,0,1,0
9051,1,43,1,0,1_Aucun,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,1696122.08178711,8000.0,1.0,1_Aucun,7,1,1,1,0,0,0,0,0,0,0,1,2,0,1,242303.154541016,14.3438550749292,12.3979449258739,0,0,34.0,1,3,19.0,1,0,1,0,0,0,1,0,1,18,1_Catholique,3_Marie polygame,0,1,1,1,0,1,1,0,0,0,1.95999997854233,2,5,0,0,10,0,1,1,0,0,0
9058,1,36,3,6,2_Primaire,0,Emploi,1.0,9.0,1,Alibori,2,0,385.177656871278,3542503.14704764,0.0,1.0,1_Aucun,7,1,0,1,0,0,0,0,0,0,0,0,2,0,0,506071.878149663,15.0803441389157,13.1344339898604,1,0,18.0,1,2,18.0,1,0,1,0,0,0,1,0,1,18,1_Catholique,2_Marie monogame,1,1,1,0,0,0,0,0,0,0,0.0211970005184412,0,0,0,0,0,0,0,1,0,0,0
